lon,lat,temperature
109.5,38.75,841.64303981933
109.75,38.75,839.21759869235
110,38.75,808.78805395595
110.25,38.75,792.35614918784
110.5,38.75,759.88272250875
110.75,38.75,738.08149952342
111,38.75,710.5434740798
111.25,38.75,680.82087092955
111.5,38.75,653.29725782846
111.75,38.75,626.22996513604
112,38.75,599.48161382384
112.25,38.75,570.19521110014
112.5,38.75,539.30553973617
112.75,38.75,515.5535529794
113,38.75,509.38901416598
113.25,38.75,527.81743499647
113.5,38.75,537.71857861853
113.75,38.75,542.22813909843
114,38.75,548.33193145195
114.25,38.75,548.25328853856
114.5,38.75,541.75313717744
114.75,38.75,540.20249502356
115,38.75,543.57806611019
115.25,38.75,551.40432451629
115.5,38.75,558.19343511343
115.75,38.75,562.55981297332
116,38.75,549.17015568832
116.25,38.75,553.21809876386
116.5,38.75,553.81254673388
116.75,38.75,540.87581656868
117,38.75,527.27752596185
117.25,38.75,512.16338883726
117.5,38.75,551.59347403185
117.75,38.75,629.89489991938
118,38.75,693.52742547151
118.25,38.75,738.88280942256
118.5,38.75,759.74837009647
118.75,38.75,763.25096955958
119,38.75,760.03124700242
119.25,38.75,743.02200305737
119.5,38.75,721.43059089236
119.75,38.75,700.7521562782
120,38.75,675.40175298221
120.25,38.75,647.04149563958
120.5,38.75,589.11942749035
120.75,38.75,557.09016187111
121,38.75,533.72806429655
104.25,39,400.43293206241
104.5,39,583.69526450266
104.75,39,601.64170161033
105,39,924.8278533694
105.25,39,920.54208952131
105.5,39,915.38613310395
105.75,39,914.51883339987
106,39,910.93416087302
106.25,39,883.1790713908
106.5,39,866.71590848127
106.75,39,856.57992336176
107,39,837.61571362801
107.25,39,811.22280595258
107.5,39,809.89926034722
107.75,39,816.94254940627
108,39,824.49943649879
108.25,39,840.03087948248
108.5,39,849.95641922278
108.75,39,852.95491819494
109,39,846.51988267361
109.25,39,840.30135295948
109.5,39,837.5585942197
109.75,39,831.74466833188
110,39,800.175894743
110.25,39,783.85281483528
110.5,39,750.5335072254
110.75,39,729.12348797554
111,39,703.83866977887
111.25,39,676.75099372525
111.5,39,651.09923632503
111.75,39,622.09119754823
112,39,594.22018424374
112.25,39,563.78119105305
112.5,39,530.7716067775
112.75,39,503.23087291759
113,39,501.76686223389
113.25,39,512.00675606877
113.5,39,521.03694505166
113.75,39,530.7022879341
114,39,542.11325327383
114.25,39,540.14241012606
114.5,39,544.21852436191
114.75,39,538.41359366086
115,39,539.48014994154
115.25,39,527.12601213211
115.5,39,533.69166847108
115.75,39,534.99454632403
116,39,525.9811981378
116.25,39,526.28078427151
116.5,39,524.86431428358
116.75,39,518.57806543134
117,39,515.65468007548
117.25,39,516.04296922223
117.5,39,560.94204733732
117.75,39,638.99977215734
118,39,710.40589078035
118.25,39,761.43774570766
118.5,39,785.43059813411
118.75,39,780.81401193689
119,39,767.53263477045
119.25,39,745.45813673872
119.5,39,722.35307511935
119.75,39,705.96172756616
120,39,679.21718371543
120.25,39,632.90167393768
120.5,39,586.78544794285
104.5,39.25,577.7774768674
104.75,39.25,908.06090514552
105,39.25,906.46290864038
105.25,39.25,934.01359762457
105.5,39.25,933.04766897097
105.75,39.25,936.61482898278
106,39.25,933.92809402479
106.25,39.25,902.66760007854
106.5,39.25,886.77702367263
106.75,39.25,879.53469472273
107,39.25,862.76234542418
107.25,39.25,845.51144518231
107.5,39.25,843.9272303909
107.75,39.25,850.48399617511
108,39.25,858.03186897533
108.25,39.25,868.13088753792
108.5,39.25,871.92548369616
108.75,39.25,865.09763255066
109,39.25,853.39849499629
109.25,39.25,840.35799392523
109.5,39.25,830.88565815898
109.75,39.25,823.83200988117
110,39.25,793.04878235755
110.25,39.25,764.31400957084
110.5,39.25,745.20721054549
110.75,39.25,723.76657513403
111,39.25,699.86396716379
111.25,39.25,674.68295912259
111.5,39.25,649.80555187988
111.75,39.25,622.40243775081
112,39.25,595.44345458681
112.25,39.25,566.23397880204
112.5,39.25,538.33621391077
112.75,39.25,520.00562985501
113,39.25,494.14710767157
113.25,39.25,497.91993544291
113.5,39.25,505.4317232199
113.75,39.25,516.30092244918
114,39.25,523.75665340583
114.25,39.25,525.44175838853
114.5,39.25,532.87243794375
114.75,39.25,532.13102932066
115,39.25,530.91768286137
115.25,39.25,511.96552271438
115.5,39.25,517.65216918858
115.75,39.25,518.11583351705
116,39.25,515.40907227511
116.25,39.25,512.12681246301
116.5,39.25,507.96938748636
116.75,39.25,511.00148994115
117,39.25,526.64291001071
117.25,39.25,551.19547611969
117.5,39.25,602.12707217014
117.75,39.25,673.2681580431
118,39.25,745.99622656868
118.25,39.25,798.30669273169
118.5,39.25,811.62280645021
118.75,39.25,800.90449983711
119,39.25,780.72337297018
119.25,39.25,762.32859020456
119.5,39.25,740.92052218198
119.75,39.25,718.80811854561
120,39.25,672.31645592934
104.75,39.5,896.48467323011
105,39.5,918.32291055742
105.25,39.5,919.53117841494
105.5,39.5,945.32631874581
105.75,39.5,947.16839873015
106,39.5,943.55608714726
106.25,39.5,930.75641202869
106.5,39.5,904.07435052474
106.75,39.5,899.54001916732
107,39.5,887.35859411385
107.25,39.5,877.6773810282
107.5,39.5,871.20015962875
107.75,39.5,874.00528693124
108,39.5,879.40777135919
108.25,39.5,890.40543047787
108.5,39.5,891.33877806576
108.75,39.5,880.55477934083
109,39.5,861.9417216543
109.25,39.5,843.24146316288
109.5,39.5,825.48009779931
109.75,39.5,820.17567340107
110,39.5,782.01448265737
110.25,39.5,763.73234004971
110.5,39.5,743.41628134554
110.75,39.5,721.68899580183
111,39.5,697.43593372368
111.25,39.5,673.38500463581
111.5,39.5,648.92462909871
111.75,39.5,623.22151418612
112,39.5,597.32091794705
112.25,39.5,571.96437831605
112.5,39.5,552.34553255048
112.75,39.5,500.76936392749
113,39.5,494.88527646719
113.25,39.5,493.83887593216
113.5,39.5,494.03456466272
113.75,39.5,502.35915244869
114,39.5,506.62645388782
114.5,39.5,517.53545432056
114.75,39.5,518.89668625615
115,39.5,516.08696635551
115.25,39.5,496.7672262976
115.5,39.5,499.22776191076
115.75,39.5,501.51949623361
116,39.5,503.85384841947
116.25,39.5,502.32018502283
116.5,39.5,493.57033341155
116.75,39.5,503.93044339088
117,39.5,538.26469896526
117.25,39.5,578.98053232401
117.5,39.5,633.2885525073
117.75,39.5,698.80533496454
118,39.5,785.85636082493
118.25,39.5,841.01758274681
118.5,39.5,833.90024898204
118.75,39.5,816.08084419326
119,39.5,803.20372473112
119.25,39.5,785.67996594396
119.5,39.5,759.24426199997
119.75,39.5,725.33570843005
105.25,39.75,931.25320714494
105.5,39.75,930.62479711478
105.75,39.75,954.12616970519
106,39.75,950.60433853392
106.25,39.75,942.01132487006
106.5,39.75,919.28962122177
106.75,39.75,919.07284133609
107,39.75,909.45371304058
107.25,39.75,901.08814375066
107.5,39.75,898.55110483071
107.75,39.75,896.36702729186
108,39.75,904.19169090391
108.25,39.75,910.67401145324
108.5,39.75,915.34368112952
108.75,39.75,895.45657713974
109,39.75,875.14884145199
109.25,39.75,848.64007661333
109.5,39.75,821.74253627812
109.75,39.75,825.11266465143
110,39.75,788.35359369077
110.25,39.75,766.86620677549
110.5,39.75,743.57642768838
110.75,39.75,719.95217890986
111,39.75,697.2989672389
111.25,39.75,674.28876974339
111.5,39.75,649.37252671674
111.75,39.75,624.18696206849
112,39.75,600.76521970626
112.25,39.75,580.8372480422
112.5,39.75,560.97795410089
112.75,39.75,499.90778836053
113,39.75,494.40459760201
113.25,39.75,487.88615425025
113.5,39.75,485.09408230172
113.75,39.75,488.49988991685
114,39.75,491.07826037341
115.75,39.75,489.72751268226
116,39.75,499.2068648121
116.25,39.75,504.29089981275
116.5,39.75,504.84546697458
116.75,39.75,518.74423242879
117,39.75,554.54633062237
117.25,39.75,597.96480971722
117.5,39.75,651.24537269648
117.75,39.75,716.17892205249
118,39.75,787.7194032745
118.25,39.75,832.72250847845
118.5,39.75,837.32460949839
118.75,39.75,830.26715254212
119,39.75,811.67886540067
119.25,39.75,795.07722074547
119.5,39.75,775.70595978521
119.75,39.75,738.18264514035
105.5,40,942.49203651038
105.75,40,938.87628187061
106,40,958.47569473948
106.25,40,952.45917499141
106.5,40,944.24960208255
106.75,40,935.81824760159
107,40,928.39649721918
107.25,40,923.52051005144
107.5,40,915.47065003574
107.75,40,915.08327721532
108,40,920.72636474987
108.25,40,926.44996955485
108.5,40,925.96130044891
108.75,40,907.30613348008
109,40,884.23549598623
109.25,40,862.38742636158
109.5,40,847.17062954783
109.75,40,840.49770980931
110,40,794.23884444627
110.25,40,770.3837363391
110.5,40,745.08506166035
110.75,40,720.12824597669
111,40,697.04824216585
111.25,40,672.77846303909
111.5,40,652.07686626551
111.75,40,629.85706579753
112,40,608.71254968852
112.25,40,594.70976349267
112.5,40,535.38483278024
112.75,40,498.15069584722
113,40,491.62371218538
113.25,40,485.97664977691
113.5,40,477.92034437896
113.75,40,475.17841236026
114,40,476.18183187102
115.75,40,480.27671942345
116,40,501.82917615289
116.25,40,519.89540156585
116.5,40,531.46032112363
116.75,40,547.74521647559
117,40,576.53414405257
117.25,40,610.97025667214
117.5,40,650.16075850316
117.75,40,704.39507513944
118,40,759.38230229771
118.25,40,801.08493274213
118.5,40,834.34368736469
118.75,40,830.79754162999
119,40,817.28728680965
119.25,40,804.53303812162
119.5,40,773.75422485195
119.75,40,762.1836968009
106,40.25,939.9773495085
106.25,40.25,944.74466851881
106.5,40.25,956.02844084631
106.75,40.25,955.62169208655
107,40.25,943.86428029387
107.25,40.25,937.71672210201
107.5,40.25,934.74076889841
107.75,40.25,921.04368946297
108,40.25,933.57759156562
108.25,40.25,925.28009481578
108.5,40.25,918.01429515977
108.75,40.25,907.01389445041
109,40.25,896.73930160521
109.25,40.25,873.54649774813
109.5,40.25,860.95335632756
109.75,40.25,857.00460255376
110,40.25,851.07503315011
110.25,40.25,776.01208354148
110.5,40.25,749.63142634102
110.75,40.25,723.13202029544
111,40.25,695.84765637987
111.25,40.25,676.11179676681
111.5,40.25,653.75661720893
111.75,40.25,633.29306346153
112,40.25,623.14012996163
112.25,40.25,606.36391873957
112.5,40.25,539.91334617585
112.75,40.25,494.83405415347
113,40.25,488.60077668945
113.25,40.25,483.71263966889
113.5,40.25,471.09931500676
113.75,40.25,471.01699527908
114,40.25,460.44249402563
115.75,40.25,468.05765061228
116,40.25,505.86274003482
116.25,40.25,540.0371339048
116.5,40.25,552.92173736382
116.75,40.25,566.84884581707
117,40.25,585.57656170683
117.25,40.25,614.25221125566
117.5,40.25,653.99687939077
117.75,40.25,697.99866209696
118,40.25,741.46919676916
118.25,40.25,793.70916318071
118.5,40.25,825.30758574612
118.75,40.25,832.72507133843
119,40.25,828.28439201408
119.25,40.25,818.7802678903
119.5,40.25,791.69172113192
119.75,40.25,775.28192073787
106.5,40.5,955.13771038753
106.75,40.5,959.8659731368
107,40.5,958.0826467546
107.25,40.5,949.70343279504
107.5,40.5,936.36857341755
108,40.5,928.49413614667
108.25,40.5,919.18180573698
108.5,40.5,916.16137289034
108.75,40.5,909.18699144414
109,40.5,903.2627542593
109.25,40.5,876.49396483202
109.5,40.5,870.22380571907
109.75,40.5,866.26474098933
110,40.5,860.69439182997
110.25,40.5,778.51699037315
110.5,40.5,751.64963536847
110.75,40.5,720.11636436426
111,40.5,698.30067933532
111.25,40.5,678.75253519427
111.5,40.5,665.89471619159
111.75,40.5,648.44053335605
112,40.5,633.34781227637
112.25,40.5,616.84856975721
112.5,40.5,544.31322708117
112.75,40.5,490.40035370443
113,40.5,485.09987714931
113.25,40.5,481.03456664489
113.5,40.5,466.24063933729
113.75,40.5,459.34876097724
115.75,40.5,451.53664861519
116,40.5,498.75953753014
116.25,40.5,544.28139576115
116.5,40.5,561.84511774614
116.75,40.5,577.65688580705
117,40.5,598.03480132577
117.25,40.5,624.30699442969
117.5,40.5,647.17951057525
117.75,40.5,681.82675984076
118,40.5,717.53862601957
118.25,40.5,777.65151856059
118.5,40.5,805.00860280585
118.75,40.5,821.3562536756
119,40.5,824.59877006267
119.25,40.5,821.53124892695
119.5,40.5,799.02423350075
107,40.75,968.06358434528
108,40.75,920.3781022738
108.25,40.75,920.05375315147
108.5,40.75,917.29739139938
108.75,40.75,899.99901889178
109,40.75,890.97026644631
109.25,40.75,879.67455350301
109.5,40.75,868.34514639552
109.75,40.75,864.52221949698
110,40.75,856.95644845207
110.25,40.75,841.26267745472
110.5,40.75,762.18898134764
110.75,40.75,737.79906593159
111,40.75,716.06951162363
111.25,40.75,697.41665790344
111.5,40.75,674.85209324116
111.75,40.75,658.42807658789
112,40.75,644.46986111365
112.25,40.75,628.49456807956
112.5,40.75,550.25395957966
112.75,40.75,489.23089078454
113,40.75,483.57531581867
113.25,40.75,479.01012282638
113.5,40.75,462.35295279229
115.5,40.75,393.96528410682
115.75,40.75,437.85356298156
116,40.75,485.63950480132
116.25,40.75,526.56448403429
116.5,40.75,555.23498893289
116.75,40.75,578.0469159886
117,40.75,598.68035283011
117.25,40.75,623.6220149805
117.5,40.75,646.70313412954
117.75,40.75,674.88169923651
118,40.75,743.3168490053
118.25,40.75,759.3820077069
118.5,40.75,797.7920729161
118.75,40.75,811.53268822599
119,40.75,819.34088258467
119.25,40.75,827.6872602839
119.5,40.75,820.5751087588
108.25,41,916.53206178844
108.5,41,905.75420354935
108.75,41,890.2232798885
109,41,889.17054853365
109.25,41,883.35112278909
109.5,41,869.57207158992
109.75,41,864.59895111101
110,41,856.86091218488
110.25,41,843.28373192979
110.5,41,829.71478550956
110.75,41,743.43461774048
111,41,723.88175520964
111.25,41,707.24841175957
111.5,41,683.99536544804
111.75,41,669.56776597836
112,41,655.02452476524
112.25,41,561.55489621935
112.5,41,557.31418155302
112.75,41,491.28247724322
113,41,484.31355941776
113.25,41,478.31350392333
113.5,41,459.83619619366
115.25,41,397.02472531583
115.5,41,397.74458488813
115.75,41,440.02833306921
116,41,480.33969605594
116.25,41,517.67261573064
116.5,41,547.30765643583
116.75,41,573.71703049164
117,41,600.86766494462
117.25,41,617.63759644522
117.5,41,658.8433624496
117.75,41,684.20060927783
118,41,732.50735943133
118.25,41,777.55553936563
118.5,41,809.62542618942
118.75,41,825.23304612051
119,41,836.17189790087
119.25,41,855.27176632982
108.25,41.25,914.34295153039
108.5,41.25,901.55744568497
108.75,41.25,891.88437325744
109,41.25,887.1854361204
109.25,41.25,882.52965750648
109.5,41.25,866.27141241056
109.75,41.25,859.62798024628
110,41.25,851.23176843003
110.25,41.25,842.57998939174
110.5,41.25,832.2402734542
110.75,41.25,821.84175567445
111,41.25,729.96346851296
111.25,41.25,704.79175659144
111.5,41.25,694.02560294725
111.75,41.25,680.45907833633
112,41.25,666.09277240428
112.25,41.25,568.48279813242
112.5,41.25,564.87813510161
112.75,41.25,492.06778748209
113,41.25,483.99305047814
113.25,41.25,476.85438150191
113.5,41.25,459.34427439133
115,41.25,409.90137204389
115.25,41.25,402.20598567063
115.5,41.25,407.87666820411
115.75,41.25,458.45950577192
116,41.25,493.15456958763
116.25,41.25,527.44997346571
116.5,41.25,556.89860789522
116.75,41.25,584.31972503279
117,41.25,612.93919582621
117.25,41.25,639.951943546
117.5,41.25,654.41875486576
117.75,41.25,703.58013157494
118,41.25,744.69442477564
118.25,41.25,766.76620104969
118.5,41.25,802.95125728169
118.75,41.25,818.42718385975
119,41.25,831.6128940612
108.5,41.5,900.50561234454
108.75,41.5,892.86006315743
109,41.5,888.05725667243
109.25,41.5,881.58306824483
109.5,41.5,863.14818251862
109.75,41.5,856.18686417669
110,41.5,848.7649758372
110.25,41.5,843.524439609
110.5,41.5,835.90709078216
110.75,41.5,825.84245375231
111,41.5,818.03164272695
111.25,41.5,709.84779359846
111.5,41.5,700.87700507536
111.75,41.5,689.07334925872
112,41.5,577.76374123905
112.25,41.5,574.23533698397
112.5,41.5,571.34531046895
112.75,41.5,493.0856587464
113,41.5,485.51159783458
113.25,41.5,478.05585025418
113.5,41.5,459.06097855471
113.75,41.5,452.96737763507
114.75,41.5,409.13540301155
115,41.5,412.46410518271
115.25,41.5,411.51707898727
115.5,41.5,417.5482905605
115.75,41.5,431.42784613894
116,41.5,506.06722252502
116.25,41.5,536.21550618469
116.5,41.5,563.01715527189
116.75,41.5,588.42235882947
117,41.5,614.03131357229
117.25,41.5,664.69581225928
117.5,41.5,689.21837029574
117.75,41.5,713.65687315611
118,41.5,738.27506207715
118.25,41.5,757.33078142382
118.5,41.5,789.11446714832
118.75,41.5,795.93114985365
108.75,41.75,893.28854463988
109,41.75,887.32594875103
109.25,41.75,880.32551114185
109.5,41.75,861.93408920729
109.75,41.75,855.66881457041
110,41.75,853.19825731455
110.25,41.75,849.82432344947
110.5,41.75,842.82125209568
110.75,41.75,833.89042364971
111,41.75,809.23963148604
111.25,41.75,809.60413464755
111.5,41.75,809.31416598544
111.75,41.75,585.52326684613
112,41.75,582.44611230179
112.25,41.75,579.1791403649
112.5,41.75,576.93118893391
112.75,41.75,494.00409877917
113,41.75,486.84817873446
113.25,41.75,479.58894753101
113.5,41.75,472.95980012902
113.75,41.75,455.26921088234
114,41.75,406.35709697771
115,41.75,418.27415572188
115.25,41.75,423.93607071474
115.5,41.75,434.02465578399
115.75,41.75,448.50992702837
116,41.75,465.69956292373
116.25,41.75,550.88752544627
116.5,41.75,574.0244567241
116.75,41.75,618.88431051455
117,41.75,642.82616781555
117.25,41.75,666.62865851955
117.5,41.75,688.53733932564
117.75,41.75,708.60479880099
118,41.75,728.98514475231
118.25,41.75,731.15374947561
118.5,41.75,766.76417940561
109.25,42,881.77263818863
109.5,42,864.9512330579
109.75,42,863.05732377714
110,42,863.9714262971
110.25,42,861.08246483701
110.5,42,853.07604541031
110.75,42,821.45541994097
111,42,817.8315185177
111.25,42,815.23981056791
113,42,408.04344666305
113.25,42,408.08119757113
113.5,42,407.79893742774
113.75,42,410.40567470603
114,42,411.26065613595
114.25,42,412.93987770628
114.5,42,414.66063967223
115.25,42,430.40201888642
115.5,42,439.96015652555
115.75,42,451.55053348391
116,42,465.36819792625
116.25,42,476.77685116143
116.5,42,577.91044432443
116.75,42,598.60845724137
117,42,621.57617384256
117.25,42,642.67772411664
117.5,42,663.03409455827
117.75,42,684.57473293022
109.75,42.25,873.95264946564
110,42.25,879.09888474367
110.25,42.25,873.80859418786
110.5,42.25,835.1843105655
110.75,42.25,828.60518267688
111,42.25,824.75254847628
113,42.25,411.44645271734
113.25,42.25,412.10349882117
113.5,42.25,411.43017164793
113.75,42.25,410.05744116202
114,42.25,414.45471445
114.25,42.25,416.19505733241
114.5,42.25,419.92919319456
114.75,42.25,423.15148903202
115,42.25,427.21048491035
115.25,42.25,435.73973243828
115.5,42.25,443.04451761667
115.75,42.25,453.5590063296
116,42.25,464.50455559033
116.25,42.25,474.19735748111
113.25,42.5,414.57074064719
113.5,42.5,414.03814901416
113.75,42.5,411.13121823698
114,42.5,407.68466647736
114.25,42.5,418.35640574208
114.5,42.5,422.68001466946
114.75,42.5,426.3839797359
